Site,Year,Month,Day,Date,Time_Period,Block,Paddock,Plot,Soil_Moisture,Drought,Grazing,site_plot
TB,2019,9,26,9/26/19,13,1,1,15,5.2,0,MMMMM,TB_15
TB,2019,9,26,9/26/19,13,1,1,16,6.4,25,MMMMM,TB_16
TB,2019,9,26,9/26/19,13,1,1,17,4.4,0,MMMMM,TB_17
TB,2019,9,26,9/26/19,13,1,1,18,4.9,99,MMMMM,TB_18
TB,2019,9,26,9/26/19,13,2,2,19,14.3,50,HHMMM,TB_19
TB,2019,9,26,9/26/19,13,2,2,20,6.5,0,HHMMM,TB_20
TB,2019,9,26,9/26/19,13,2,2,21,8,99,HHMMM,TB_21
TB,2019,9,26,9/26/19,13,2,2,22,6.4,75,HHMMM,TB_22
TB,2019,9,26,9/26/19,13,2,2,23,14,0,HHMMM,TB_23
TB,2019,9,26,9/26/19,13,2,2,24,11.8,25,HHMMM,TB_24
TB,2019,9,26,9/26/19,13,2,1,25,17,0,MMMMM,TB_25
TB,2019,9,26,9/26/19,13,2,1,26,7.1,75,MMMMM,TB_26
TB,2019,9,26,9/26/19,13,2,1,27,11,50,MMMMM,TB_27
TB,2019,9,26,9/26/19,13,2,1,28,NA,99,MMMMM,TB_28
TB,2019,9,26,9/26/19,13,2,1,29,10.1,0,MMMMM,TB_29
TB,2019,9,26,9/26/19,13,2,1,30,5.6,25,MMMMM,TB_30
TB,2019,9,26,9/26/19,13,2,3,31,7.3,99,MLLMM,TB_31
TB,2019,9,26,9/26/19,13,2,3,32,10.2,25,MLLMM,TB_32
TB,2019,9,26,9/26/19,13,2,3,33,10.2,75,MLLMM,TB_33
TB,2019,9,26,9/26/19,13,2,3,34,8.7,0,MLLMM,TB_34
TB,2019,9,26,9/26/19,13,2,3,35,13.1,50,MLLMM,TB_35
TB,2019,9,26,9/26/19,13,2,3,36,11.1,0,MLLMM,TB_36
TB,2019,9,26,9/26/19,13,3,3,37,13.9,75,MLLMM,TB_37
TB,2019,9,26,9/26/19,13,3,3,38,12.1,25,MLLMM,TB_38
TB,2019,9,26,9/26/19,13,3,3,39,19.6,0,MLLMM,TB_39
TB,2019,9,26,9/26/19,13,3,3,40,9.4,99,MLLMM,TB_40
TB,2019,9,26,9/26/19,13,3,3,41,14.1,0,MLLMM,TB_41
TB,2019,9,26,9/26/19,13,3,3,42,15.7,50,MLLMM,TB_42
TB,2019,9,26,9/26/19,13,3,2,43,20.4,0,HHMMM,TB_43
TB,2019,9,26,9/26/19,13,3,2,44,14.1,25,HHMMM,TB_44
TB,2019,9,26,9/26/19,13,3,2,45,14.4,50,HHMMM,TB_45
TB,2019,9,26,9/26/19,13,3,2,46,8.9,75,HHMMM,TB_46
TB,2019,9,26,9/26/19,13,3,2,47,9.4,99,HHMMM,TB_47
TB,2019,9,26,9/26/19,13,3,2,48,19.8,0,HHMMM,TB_48
TB,2019,9,26,9/26/19,13,3,1,49,5.7,50,MMMMM,TB_49
TB,2019,9,26,9/26/19,13,3,1,50,23.5,25,MMMMM,TB_50
TB,2019,9,26,9/26/19,13,3,1,51,5.2,99,MMMMM,TB_51
TB,2019,9,26,9/26/19,13,3,1,52,18.8,0,MMMMM,TB_52
TB,2019,9,26,9/26/19,13,3,1,53,20,0,MMMMM,TB_53
TB,2019,9,26,9/26/19,13,3,1,54,12.5,75,MMMMM,TB_54
TB,2019,10,6,10/6/19,14,1,2,1,5.1,75,HHMMM,TB_1
TB,2019,10,6,10/6/19,14,1,2,2,2.7,99,HHMMM,TB_2
TB,2019,10,6,10/6/19,14,1,2,3,7.1,0,HHMMM,TB_3
TB,2019,10,6,10/6/19,14,1,2,4,6.4,0,HHMMM,TB_4
TB,2019,10,6,10/6/19,14,1,2,5,6.5,50,HHMMM,TB_5
TB,2019,10,6,10/6/19,14,1,2,6,6.4,25,HHMMM,TB_6
TB,2019,10,6,10/6/19,14,1,3,7,16.7,0,MLLMM,TB_7
TB,2019,10,6,10/6/19,14,1,3,8,4.4,75,MLLMM,TB_8
TB,2019,10,6,10/6/19,14,1,3,9,10.4,0,MLLMM,TB_9
TB,2019,10,6,10/6/19,14,1,3,10,4,99,MLLMM,TB_10
TB,2019,10,6,10/6/19,14,1,3,11,5.9,50,MLLMM,TB_11
TB,2019,10,6,10/6/19,14,1,3,12,17.4,25,MLLMM,TB_12
TB,2019,10,6,10/6/19,14,1,1,13,9.9,50,MMMMM,TB_13
TB,2019,10,6,10/6/19,14,1,1,14,5.6,75,MMMMM,TB_14
TB,2019,10,6,10/6/19,14,1,1,15,13.9,0,MMMMM,TB_15
TB,2019,10,6,10/6/19,14,1,1,16,10.8,25,MMMMM,TB_16
TB,2019,10,6,10/6/19,14,1,1,17,15.1,0,MMMMM,TB_17
TB,2019,10,6,10/6/19,14,1,1,18,3.5,99,MMMMM,TB_18
TB,2019,10,6,10/6/19,14,2,2,19,29.9,50,HHMMM,TB_19
TB,2019,10,6,10/6/19,14,2,2,20,21,0,HHMMM,TB_20
TB,2019,10,6,10/6/19,14,2,2,21,7.4,99,HHMMM,TB_21
TB,2019,10,6,10/6/19,14,2,2,22,6.5,75,HHMMM,TB_22
TB,2019,10,6,10/6/19,14,2,2,23,10.8,0,HHMMM,TB_23
TB,2019,10,6,10/6/19,14,2,2,24,9.6,25,HHMMM,TB_24
TB,2019,10,6,10/6/19,14,2,1,25,27.1,0,MMMMM,TB_25
TB,2019,10,6,10/6/19,14,2,1,26,5.4,75,MMMMM,TB_26
TB,2019,10,6,10/6/19,14,2,1,27,13.5,50,MMMMM,TB_27
TB,2019,10,6,10/6/19,14,2,1,28,4.7,99,MMMMM,TB_28
TB,2019,10,6,10/6/19,14,2,1,29,13,0,MMMMM,TB_29
TB,2019,10,6,10/6/19,14,2,1,30,11.6,25,MMMMM,TB_30
TB,2019,10,6,10/6/19,14,2,3,31,12.5,99,MLLMM,TB_31
TB,2019,10,6,10/6/19,14,2,3,32,14.1,25,MLLMM,TB_32
TB,2019,10,6,10/6/19,14,2,3,33,9,75,MLLMM,TB_33
TB,2019,10,6,10/6/19,14,2,3,34,23.9,0,MLLMM,TB_34
TB,2019,10,6,10/6/19,14,2,3,35,13.5,50,MLLMM,TB_35
TB,2019,10,6,10/6/19,14,2,3,36,15.5,0,MLLMM,TB_36
TB,2019,10,6,10/6/19,14,3,3,37,13.1,75,MLLMM,TB_37
TB,2019,10,6,10/6/19,14,3,3,38,17.3,25,MLLMM,TB_38
TB,2019,10,6,10/6/19,14,3,3,39,32.7,0,MLLMM,TB_39
TB,2019,10,6,10/6/19,14,3,3,40,12.6,99,MLLMM,TB_40
TB,2019,10,6,10/6/19,14,3,3,41,34.4,0,MLLMM,TB_41
TB,2019,10,6,10/6/19,14,3,3,42,12.4,50,MLLMM,TB_42
TB,2019,10,6,10/6/19,14,3,2,43,23.5,0,HHMMM,TB_43
TB,2019,10,6,10/6/19,14,3,2,44,27.3,25,HHMMM,TB_44
TB,2019,10,6,10/6/19,14,3,2,45,15.1,50,HHMMM,TB_45
TB,2019,10,6,10/6/19,14,3,2,46,12.2,75,HHMMM,TB_46
TB,2019,10,6,10/6/19,14,3,2,47,6.4,99,HHMMM,TB_47
TB,2019,10,6,10/6/19,14,3,2,48,32.3,0,HHMMM,TB_48
TB,2019,10,6,10/6/19,14,3,1,49,10.4,50,MMMMM,TB_49
TB,2019,10,6,10/6/19,14,3,1,50,20.2,25,MMMMM,TB_50
TB,2019,10,6,10/6/19,14,3,1,51,3.4,99,MMMMM,TB_51
TB,2019,10,6,10/6/19,14,3,1,52,15.9,0,MMMMM,TB_52
TB,2019,10,6,10/6/19,14,3,1,53,34.3,0,MMMMM,TB_53
TB,2019,10,6,10/6/19,14,3,1,54,4.3,75,MMMMM,TB_54
TB,2019,10,17,10/17/19,15,1,2,1,4,75,HHMMM,TB_1
TB,2019,10,17,10/17/19,15,1,2,2,6.4,99,HHMMM,TB_2
TB,2019,10,17,10/17/19,15,1,2,3,7,0,HHMMM,TB_3
TB,2019,10,17,10/17/19,15,1,2,4,9.3,0,HHMMM,TB_4
TB,2019,10,17,10/17/19,15,1,2,5,4.4,50,HHMMM,TB_5
TB,2019,10,17,10/17/19,15,1,2,6,5.3,25,HHMMM,TB_6
TB,2019,10,17,10/17/19,15,1,3,7,12.6,0,MLLMM,TB_7
TB,2019,10,17,10/17/19,15,1,3,8,6.4,75,MLLMM,TB_8
TB,2019,10,17,10/17/19,15,1,3,9,5.5,0,MLLMM,TB_9
TB,2019,10,17,10/17/19,15,1,3,10,6.7,99,MLLMM,TB_10
TB,2019,10,17,10/17/19,15,1,3,11,6.5,50,MLLMM,TB_11
TB,2019,10,17,10/17/19,15,1,3,12,10.8,25,MLLMM,TB_12
TB,2019,10,17,10/17/19,15,1,1,13,7.3,50,MMMMM,TB_13
TB,2019,10,17,10/17/19,15,1,1,14,4.8,75,MMMMM,TB_14
TB,2019,10,17,10/17/19,15,1,1,15,11.1,0,MMMMM,TB_15
TB,2019,10,17,10/17/19,15,1,1,16,13.8,25,MMMMM,TB_16
TB,2019,10,17,10/17/19,15,1,1,17,9.4,0,MMMMM,TB_17
TB,2019,10,17,10/17/19,15,1,1,18,5.9,99,MMMMM,TB_18
TB,2019,10,17,10/17/19,15,2,2,19,16.8,50,HHMMM,TB_19
TB,2019,10,17,10/17/19,15,2,2,20,17.1,0,HHMMM,TB_20
TB,2019,10,17,10/17/19,15,2,2,21,21.4,99,HHMMM,TB_21
TB,2019,10,17,10/17/19,15,2,2,22,6.3,75,HHMMM,TB_22
TB,2019,10,17,10/17/19,15,2,2,23,21.6,0,HHMMM,TB_23
TB,2019,10,17,10/17/19,15,2,2,24,10.1,25,HHMMM,TB_24
TB,2019,10,17,10/17/19,15,2,1,25,32.7,0,MMMMM,TB_25
TB,2019,10,17,10/17/19,15,2,1,26,9.4,75,MMMMM,TB_26
TB,2019,10,17,10/17/19,15,2,1,27,29,50,MMMMM,TB_27
TB,2019,10,17,10/17/19,15,2,1,28,4.7,99,MMMMM,TB_28
TB,2019,10,17,10/17/19,15,2,1,29,11.3,0,MMMMM,TB_29
TB,2019,10,17,10/17/19,15,2,1,30,9.2,25,MMMMM,TB_30
TB,2019,10,17,10/17/19,15,2,3,31,7.5,99,MLLMM,TB_31
TB,2019,10,17,10/17/19,15,2,3,32,14.8,25,MLLMM,TB_32
TB,2019,10,17,10/17/19,15,2,3,33,6.5,75,MLLMM,TB_33
TB,2019,10,17,10/17/19,15,2,3,34,19.2,0,MLLMM,TB_34
TB,2019,10,17,10/17/19,15,2,3,35,21,50,MLLMM,TB_35
TB,2019,10,17,10/17/19,15,2,3,36,18.6,0,MLLMM,TB_36
TB,2019,10,17,10/17/19,15,3,3,37,27.2,75,MLLMM,TB_37
TB,2019,10,17,10/17/19,15,3,3,38,17,25,MLLMM,TB_38
TB,2019,10,17,10/17/19,15,3,3,39,23.9,0,MLLMM,TB_39
TB,2019,10,17,10/17/19,15,3,3,40,31.3,99,MLLMM,TB_40
TB,2019,10,17,10/17/19,15,3,3,41,30,0,MLLMM,TB_41
TB,2019,10,17,10/17/19,15,3,3,42,30.7,50,MLLMM,TB_42
TB,2019,10,17,10/17/19,15,3,2,43,32.4,0,HHMMM,TB_43
TB,2019,10,17,10/17/19,15,3,2,44,21.8,25,HHMMM,TB_44
TB,2019,10,17,10/17/19,15,3,2,45,13.3,50,HHMMM,TB_45
TB,2019,10,17,10/17/19,15,3,2,46,12.3,75,HHMMM,TB_46
TB,2019,10,17,10/17/19,15,3,2,47,7.6,99,HHMMM,TB_47
TB,2019,10,17,10/17/19,15,3,2,48,31.3,0,HHMMM,TB_48
TB,2019,10,17,10/17/19,15,3,1,49,12.7,50,MMMMM,TB_49
TB,2019,10,17,10/17/19,15,3,1,50,16.3,25,MMMMM,TB_50
TB,2019,10,17,10/17/19,15,3,1,51,13.6,99,MMMMM,TB_51
TB,2019,10,17,10/17/19,15,3,1,52,32.5,0,MMMMM,TB_52
TB,2019,10,17,10/17/19,15,3,1,53,27.5,0,MMMMM,TB_53
TB,2019,10,17,10/17/19,15,3,1,54,10,75,MMMMM,TB_54
TB,2020,5,1,5/1/20,1,1,2,1,10.3,75,HHMMM,TB_1
TB,2020,5,1,5/1/20,1,1,2,2,7.7,99,HHMMM,TB_2
TB,2020,5,1,5/1/20,1,1,2,3,12.6,0,HHMMM,TB_3
TB,2020,5,1,5/1/20,1,1,2,4,12.6,0,HHMMM,TB_4
TB,2020,5,1,5/1/20,1,1,2,5,13.9,50,HHMMM,TB_5
TB,2020,5,1,5/1/20,1,1,2,6,15.8,25,HHMMM,TB_6
TB,2020,5,1,5/1/20,1,1,3,7,16.9,0,MLLMM,TB_7
TB,2020,5,1,5/1/20,1,1,3,8,7,75,MLLMM,TB_8
TB,2020,5,1,5/1/20,1,1,3,9,10.9,0,MLLMM,TB_9
TB,2020,5,1,5/1/20,1,1,3,10,17,99,MLLMM,TB_10
TB,2020,5,1,5/1/20,1,1,3,11,18,50,MLLMM,TB_11
TB,2020,5,1,5/1/20,1,1,3,12,9.5,25,MLLMM,TB_12
TB,2020,5,1,5/1/20,1,1,1,13,17.5,50,MMMMM,TB_13
TB,2020,5,1,5/1/20,1,1,1,14,15.7,75,MMMMM,TB_14
TB,2020,5,1,5/1/20,1,1,1,15,9.3,0,MMMMM,TB_15
TB,2020,5,1,5/1/20,1,1,1,16,14.2,25,MMMMM,TB_16
TB,2020,5,1,5/1/20,1,1,1,17,10.7,0,MMMMM,TB_17
TB,2020,5,1,5/1/20,1,1,1,18,8.2,99,MMMMM,TB_18
TB,2020,5,1,5/1/20,1,2,2,19,26.3,50,HHMMM,TB_19
TB,2020,5,1,5/1/20,1,2,2,20,11.9,0,HHMMM,TB_20
TB,2020,5,1,5/1/20,1,2,2,21,12.3,99,HHMMM,TB_21
TB,2020,5,1,5/1/20,1,2,2,22,13.5,75,HHMMM,TB_22
TB,2020,5,1,5/1/20,1,2,2,23,12.6,0,HHMMM,TB_23
TB,2020,5,1,5/1/20,1,2,2,24,6.6,25,HHMMM,TB_24
TB,2020,5,1,5/1/20,1,2,1,25,9.1,0,MMMMM,TB_25
TB,2020,5,1,5/1/20,1,2,1,26,10.8,75,MMMMM,TB_26
TB,2020,5,1,5/1/20,1,2,1,27,8.7,50,MMMMM,TB_27
TB,2020,5,1,5/1/20,1,2,1,28,8,99,MMMMM,TB_28
TB,2020,5,1,5/1/20,1,2,1,29,9.1,0,MMMMM,TB_29
TB,2020,5,1,5/1/20,1,2,1,30,6.8,25,MMMMM,TB_30
TB,2020,5,1,5/1/20,1,2,3,31,9.4,99,MLLMM,TB_31
TB,2020,5,1,5/1/20,1,2,3,32,26.4,25,MLLMM,TB_32
TB,2020,5,1,5/1/20,1,2,3,33,30.1,75,MLLMM,TB_33
TB,2020,5,1,5/1/20,1,2,3,34,11.3,0,MLLMM,TB_34
TB,2020,5,1,5/1/20,1,2,3,35,21.4,50,MLLMM,TB_35
TB,2020,5,1,5/1/20,1,2,3,36,9.6,0,MLLMM,TB_36
TB,2020,5,1,5/1/20,1,3,3,37,25.3,75,MLLMM,TB_37
TB,2020,5,1,5/1/20,1,3,3,38,8.2,25,MLLMM,TB_38
TB,2020,5,1,5/1/20,1,3,3,39,31.1,0,MLLMM,TB_39
TB,2020,5,1,5/1/20,1,3,3,40,22.9,99,MLLMM,TB_40
TB,2020,5,1,5/1/20,1,3,3,41,27.2,0,MLLMM,TB_41
TB,2020,5,1,5/1/20,1,3,3,42,26.1,50,MLLMM,TB_42
TB,2020,5,1,5/1/20,1,3,2,43,25.6,0,HHMMM,TB_43
TB,2020,5,1,5/1/20,1,3,2,44,27.9,25,HHMMM,TB_44
TB,2020,5,1,5/1/20,1,3,2,45,26.6,50,HHMMM,TB_45
TB,2020,5,1,5/1/20,1,3,2,46,30.2,75,HHMMM,TB_46
TB,2020,5,1,5/1/20,1,3,2,47,28.8,99,HHMMM,TB_47
TB,2020,5,1,5/1/20,1,3,2,48,27.8,0,HHMMM,TB_48
TB,2020,5,1,5/1/20,1,3,1,49,33.1,50,MMMMM,TB_49
TB,2020,5,1,5/1/20,1,3,1,50,26.5,25,MMMMM,TB_50
TB,2020,5,1,5/1/20,1,3,1,51,31.1,99,MMMMM,TB_51
TB,2020,5,1,5/1/20,1,3,1,52,33.2,0,MMMMM,TB_52
TB,2020,5,1,5/1/20,1,3,1,53,32.8,0,MMMMM,TB_53
TB,2020,5,1,5/1/20,1,3,1,54,27,75,MMMMM,TB_54
TB,2020,5,8,5/8/20,2,1,2,1,6.3,75,HHMMM,TB_1
TB,2020,5,8,5/8/20,2,1,2,2,3,99,HHMMM,TB_2
TB,2020,5,8,5/8/20,2,1,2,3,7,0,HHMMM,TB_3
TB,2020,5,8,5/8/20,2,1,2,4,10.2,0,HHMMM,TB_4
TB,2020,5,8,5/8/20,2,1,2,5,12.5,50,HHMMM,TB_5
TB,2020,5,8,5/8/20,2,1,2,6,13.4,25,HHMMM,TB_6
TB,2020,5,8,5/8/20,2,1,3,7,16.5,0,MLLMM,TB_7
TB,2020,5,8,5/8/20,2,1,3,8,9.1,75,MLLMM,TB_8
TB,2020,5,8,5/8/20,2,1,3,9,7.2,0,MLLMM,TB_9
TB,2020,5,8,5/8/20,2,1,3,10,8.1,99,MLLMM,TB_10
TB,2020,5,8,5/8/20,2,1,3,11,9.9,50,MLLMM,TB_11
TB,2020,5,8,5/8/20,2,1,3,12,6.1,25,MLLMM,TB_12
TB,2020,5,8,5/8/20,2,1,1,13,6.9,50,MMMMM,TB_13
TB,2020,5,8,5/8/20,2,1,1,14,5.5,75,MMMMM,TB_14
TB,2020,5,8,5/8/20,2,1,1,15,9.2,0,MMMMM,TB_15
TB,2020,5,8,5/8/20,2,1,1,16,9.2,25,MMMMM,TB_16
TB,2020,5,8,5/8/20,2,1,1,17,8.6,0,MMMMM,TB_17
TB,2020,5,8,5/8/20,2,1,1,18,8.3,99,MMMMM,TB_18
TB,2020,5,8,5/8/20,2,2,2,19,14.2,50,HHMMM,TB_19
TB,2020,5,8,5/8/20,2,2,2,20,15.8,0,HHMMM,TB_20
TB,2020,5,8,5/8/20,2,2,2,21,15.5,99,HHMMM,TB_21
TB,2020,5,8,5/8/20,2,2,2,22,7.1,75,HHMMM,TB_22
TB,2020,5,8,5/8/20,2,2,2,23,17,0,HHMMM,TB_23
TB,2020,5,8,5/8/20,2,2,2,24,9.2,25,HHMMM,TB_24
TB,2020,5,8,5/8/20,2,2,1,25,15.7,0,MMMMM,TB_25
TB,2020,5,8,5/8/20,2,2,1,26,5.6,75,MMMMM,TB_26
TB,2020,5,8,5/8/20,2,2,1,27,20.5,50,MMMMM,TB_27
TB,2020,5,8,5/8/20,2,2,1,28,17.5,99,MMMMM,TB_28
TB,2020,5,8,5/8/20,2,2,1,29,12.8,0,MMMMM,TB_29
TB,2020,5,8,5/8/20,2,2,1,30,9.2,25,MMMMM,TB_30
TB,2020,5,8,5/8/20,2,2,3,31,13.4,99,MLLMM,TB_31
TB,2020,5,8,5/8/20,2,2,3,32,23.7,25,MLLMM,TB_32
TB,2020,5,8,5/8/20,2,2,3,33,24,75,MLLMM,TB_33
TB,2020,5,8,5/8/20,2,2,3,34,14.6,0,MLLMM,TB_34
TB,2020,5,8,5/8/20,2,2,3,35,18.1,50,MLLMM,TB_35
TB,2020,5,8,5/8/20,2,2,3,36,14.7,0,MLLMM,TB_36
TB,2020,5,8,5/8/20,2,3,3,37,26.2,75,MLLMM,TB_37
TB,2020,5,8,5/8/20,2,3,3,38,26.9,25,MLLMM,TB_38
TB,2020,5,8,5/8/20,2,3,3,39,22.2,0,MLLMM,TB_39
TB,2020,5,8,5/8/20,2,3,3,40,25,99,MLLMM,TB_40
TB,2020,5,8,5/8/20,2,3,3,41,29.2,0,MLLMM,TB_41
TB,2020,5,8,5/8/20,2,3,3,42,22.2,50,MLLMM,TB_42
TB,2020,5,8,5/8/20,2,3,2,43,29,0,HHMMM,TB_43
TB,2020,5,8,5/8/20,2,3,2,44,27.5,25,HHMMM,TB_44
TB,2020,5,8,5/8/20,2,3,2,45,24.2,50,HHMMM,TB_45
TB,2020,5,8,5/8/20,2,3,2,46,22.8,75,HHMMM,TB_46
TB,2020,5,8,5/8/20,2,3,2,47,29.3,99,HHMMM,TB_47
TB,2020,5,8,5/8/20,2,3,2,48,27.3,0,HHMMM,TB_48
TB,2020,5,8,5/8/20,2,3,1,49,28.7,50,MMMMM,TB_49
TB,2020,5,8,5/8/20,2,3,1,50,30.2,25,MMMMM,TB_50
TB,2020,5,8,5/8/20,2,3,1,51,29.7,99,MMMMM,TB_51
TB,2020,5,8,5/8/20,2,3,1,52,27.6,0,MMMMM,TB_52
TB,2020,5,8,5/8/20,2,3,1,53,30,0,MMMMM,TB_53
TB,2020,5,8,5/8/20,2,3,1,54,29.9,75,MMMMM,TB_54
TB,2020,5,19,5/19/20,3,1,2,1,5.4,75,HHMMM,TB_1
TB,2020,5,19,5/19/20,3,1,2,2,3,99,HHMMM,TB_2
TB,2020,5,19,5/19/20,3,1,2,3,5.9,0,HHMMM,TB_3
TB,2020,5,19,5/19/20,3,1,2,4,4.2,0,HHMMM,TB_4
TB,2020,5,19,5/19/20,3,1,2,5,6.6,50,HHMMM,TB_5
TB,2020,5,19,5/19/20,3,1,2,6,6.7,25,HHMMM,TB_6
TB,2020,5,19,5/19/20,3,1,3,7,12.6,0,MLLMM,TB_7
TB,2020,5,19,5/19/20,3,1,3,8,3.8,75,MLLMM,TB_8
TB,2020,5,19,5/19/20,3,1,3,9,6.1,0,MLLMM,TB_9
TB,2020,5,19,5/19/20,3,1,3,10,6.8,99,MLLMM,TB_10
TB,2020,5,19,5/19/20,3,1,3,11,6.4,50,MLLMM,TB_11
TB,2020,5,19,5/19/20,3,1,3,12,10.2,25,MLLMM,TB_12
TB,2020,5,19,5/19/20,3,1,1,13,9.2,50,MMMMM,TB_13
TB,2020,5,19,5/19/20,3,1,1,14,6.2,75,MMMMM,TB_14
TB,2020,5,19,5/19/20,3,1,1,15,6.4,0,MMMMM,TB_15
TB,2020,5,19,5/19/20,3,1,1,16,6.5,25,MMMMM,TB_16
TB,2020,5,19,5/19/20,3,1,1,17,10.4,0,MMMMM,TB_17
TB,2020,5,19,5/19/20,3,1,1,18,4.6,99,MMMMM,TB_18
TB,2020,5,19,5/19/20,3,2,2,19,19.3,50,HHMMM,TB_19
TB,2020,5,19,5/19/20,3,2,2,20,7.2,0,HHMMM,TB_20
TB,2020,5,19,5/19/20,3,2,2,21,8.7,99,HHMMM,TB_21
TB,2020,5,19,5/19/20,3,2,2,22,10.4,75,HHMMM,TB_22
TB,2020,5,19,5/19/20,3,2,2,23,8.5,0,HHMMM,TB_23
TB,2020,5,19,5/19/20,3,2,2,24,4.9,25,HHMMM,TB_24
TB,2020,5,19,5/19/20,3,2,1,25,30.2,0,MMMMM,TB_25
TB,2020,5,19,5/19/20,3,2,1,26,17.6,75,MMMMM,TB_26
TB,2020,5,19,5/19/20,3,2,1,27,17.1,50,MMMMM,TB_27
TB,2020,5,19,5/19/20,3,2,1,28,5,99,MMMMM,TB_28
TB,2020,5,19,5/19/20,3,2,1,29,7.3,0,MMMMM,TB_29
TB,2020,5,19,5/19/20,3,2,1,30,8.5,25,MMMMM,TB_30
TB,2020,5,19,5/19/20,3,2,3,31,21.4,99,MLLMM,TB_31
TB,2020,5,19,5/19/20,3,2,3,32,26.7,25,MLLMM,TB_32
TB,2020,5,19,5/19/20,3,2,3,33,20,75,MLLMM,TB_33
TB,2020,5,19,5/19/20,3,2,3,34,11.8,0,MLLMM,TB_34
TB,2020,5,19,5/19/20,3,2,3,35,15.7,50,MLLMM,TB_35
TB,2020,5,19,5/19/20,3,2,3,36,8.6,0,MLLMM,TB_36
TB,2020,5,19,5/19/20,3,3,3,37,25.3,75,MLLMM,TB_37
TB,2020,5,19,5/19/20,3,3,3,38,15.3,25,MLLMM,TB_38
TB,2020,5,19,5/19/20,3,3,3,39,12.2,0,MLLMM,TB_39
TB,2020,5,19,5/19/20,3,3,3,40,15.3,99,MLLMM,TB_40
TB,2020,5,19,5/19/20,3,3,3,41,24.5,0,MLLMM,TB_41
TB,2020,5,19,5/19/20,3,3,3,42,12.9,50,MLLMM,TB_42
TB,2020,5,19,5/19/20,3,3,2,43,23.4,0,HHMMM,TB_43
TB,2020,5,19,5/19/20,3,3,2,44,21.5,25,HHMMM,TB_44
TB,2020,5,19,5/19/20,3,3,2,45,17.9,50,HHMMM,TB_45
TB,2020,5,19,5/19/20,3,3,2,46,16,75,HHMMM,TB_46
TB,2020,5,19,5/19/20,3,3,2,47,19.2,99,HHMMM,TB_47
TB,2020,5,19,5/19/20,3,3,2,48,26.6,0,HHMMM,TB_48
TB,2020,5,19,5/19/20,3,3,1,49,19.3,50,MMMMM,TB_49
TB,2020,5,19,5/19/20,3,3,1,50,22.3,25,MMMMM,TB_50
TB,2020,5,19,5/19/20,3,3,1,51,16.7,99,MMMMM,TB_51
TB,2020,5,19,5/19/20,3,3,1,52,28.4,0,MMMMM,TB_52
TB,2020,5,19,5/19/20,3,3,1,53,29.3,0,MMMMM,TB_53
TB,2020,5,19,5/19/20,3,3,1,54,24,75,MMMMM,TB_54
TB,2020,6,1,6/1/20,4,1,2,1,3.6,75,HHMMM,TB_1
TB,2020,6,1,6/1/20,4,1,2,2,2.2,99,HHMMM,TB_2
TB,2020,6,1,6/1/20,4,1,2,3,3.9,0,HHMMM,TB_3
TB,2020,6,1,6/1/20,4,1,2,4,3,0,HHMMM,TB_4
TB,2020,6,1,6/1/20,4,1,2,5,2.9,50,HHMMM,TB_5
TB,2020,6,1,6/1/20,4,1,2,6,2.6,25,HHMMM,TB_6
TB,2020,6,1,6/1/20,4,1,3,7,9.7,0,MLLMM,TB_7
TB,2020,6,1,6/1/20,4,1,3,8,3.7,75,MLLMM,TB_8
TB,2020,6,1,6/1/20,4,1,3,9,6.4,0,MLLMM,TB_9
TB,2020,6,1,6/1/20,4,1,3,10,5.8,99,MLLMM,TB_10
TB,2020,6,1,6/1/20,4,1,3,11,4.9,50,MLLMM,TB_11
TB,2020,6,1,6/1/20,4,1,3,12,4.2,25,MLLMM,TB_12
TB,2020,6,1,6/1/20,4,1,1,13,3.3,50,MMMMM,TB_13
TB,2020,6,1,6/1/20,4,1,1,14,2.7,75,MMMMM,TB_14
TB,2020,6,1,6/1/20,4,1,1,15,4.3,0,MMMMM,TB_15
TB,2020,6,1,6/1/20,4,1,1,16,10.4,25,MMMMM,TB_16
TB,2020,6,1,6/1/20,4,1,1,17,4.3,0,MMMMM,TB_17
TB,2020,6,1,6/1/20,4,1,1,18,4.5,99,MMMMM,TB_18
TB,2020,6,1,6/1/20,4,2,2,19,11.5,50,HHMMM,TB_19
TB,2020,6,1,6/1/20,4,2,2,20,10,0,HHMMM,TB_20
TB,2020,6,1,6/1/20,4,2,2,21,14.7,99,HHMMM,TB_21
TB,2020,6,1,6/1/20,4,2,2,22,7.1,75,HHMMM,TB_22
TB,2020,6,1,6/1/20,4,2,2,23,6.6,0,HHMMM,TB_23
TB,2020,6,1,6/1/20,4,2,2,24,15,25,HHMMM,TB_24
TB,2020,6,1,6/1/20,4,2,1,25,17.6,0,MMMMM,TB_25
TB,2020,6,1,6/1/20,4,2,1,26,12.4,75,MMMMM,TB_26
TB,2020,6,1,6/1/20,4,2,1,27,11.8,50,MMMMM,TB_27
TB,2020,6,1,6/1/20,4,2,1,28,10.2,99,MMMMM,TB_28
TB,2020,6,1,6/1/20,4,2,1,29,9.2,0,MMMMM,TB_29
TB,2020,6,1,6/1/20,4,2,1,30,7,25,MMMMM,TB_30
TB,2020,6,1,6/1/20,4,2,3,31,12.3,99,MLLMM,TB_31
