observers,date,site,block,plot,genus_species,symbol,aerial_cover,basal_cover,notes
SEK,7/2/19,FK,2,24,Vicia_americana,VIAM,,,
SEK,7/2/19,FK,2,24,Asclepias_stenophylla,ASST,,,
SEK,7/2/19,FK,2,24,Coryphanthus_vivipara,COVI,,,
SEK,7/2/19,FK,2,24,Alyssum_desertorum,ALDE,,,
KW,7/3/19,FK,1,17,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,24,Basal_rosette,P41,,,
SEK,7/2/19,FK,2,24,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/2/19,FK,2,24,Lithospermum_incisum,LIIN,,,
SEK,7/2/19,FK,2,24,Lepidium_densiflorum,LEDE,,,
SEK,7/2/19,FK,2,24,Lygodesmia_juncea,LYJU,,,
SEK,7/2/19,FK,2,24,ASER_Like_Woody,P49,,,
SEK,7/2/19,FK,2,24,Rock,,,,
SEK,7/2/19,FK,2,24,Moss,,,,
SEK,7/2/19,FK,2,24,Lichen,,,,
SEK,7/2/19,FK,2,24,Mushroom,,,,
SEK,7/2/19,FK,2,25,Bouteloua_dactyloides,BODA,,,
KW,7/3/19,FK,1,18,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,19,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,25,Carex_durescula,CADU,,,
SEK,7/2/19,FK,2,25,Artemisia_dracunculus,ARDR,,,
SEK,7/2/19,FK,2,25,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,25,Opuntia_polycantha,OPPO,,,
SEK,7/2/19,FK,2,25,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,2,25,Asclepias_stenophylla,ASST,,,
SEK,7/2/19,FK,2,25,Coryphanthus_vivipara,COVI,,,
SEK,7/2/19,FK,2,25,Alyssum_desertorum,ALDE,,,
SEK,7/2/19,FK,2,25,Basal_rosette,P41,,,
SEK,7/2/19,FK,2,25,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/2/19,FK,2,25,Lithospermum_incisum,LIIN,,,
SEK,7/2/19,FK,2,25,Lepidium_densiflorum,LEDE,,,
SEK,7/2/19,FK,2,25,Lygodesmia_juncea,LYJU,,,
SEK,7/2/19,FK,2,25,ASER_Like_Woody,P49,,,
SEK,7/2/19,FK,2,25,Rock,,,,
SEK,7/2/19,FK,2,25,Dung,,,,
SEK,7/2/19,FK,2,25,Moss,,,,
SEK,7/2/19,FK,2,25,Lichen,,,,
SEK,7/2/19,FK,2,25,Mushroom,,,,
KW,7/2/19,FK,2,26,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,20,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,26,Astragalus_gracilis,ASGR,,,
KW,7/2/19,FK,2,26,Carex_durescula,CADU,,,
KW,7/2/19,FK,2,26,dead_mustard_unk,,,,
KW,7/2/19,FK,2,26,Artemisia_dracunculus,ARDR,,,
KW,7/2/19,FK,2,26,Linum_rigidum,LIRI,,,
KW,7/2/19,FK,2,26,Opuntia_polycantha,OPPO,,,
KW,7/2/19,FK,2,26,Plantago_patagonica,PLPA,,,
KW,7/2/19,FK,2,26,Taraxacum_officinale,TAOF,,,
KW,7/2/19,FK,2,26,conyza_canadensis,COCA,,,
KW,7/2/19,FK,2,26,Skinny_leaf_fuzzy_bottom,,,,
KW,7/2/19,FK,2,26,Lithospermum_incisum,LIIN,,,
KW,7/2/19,FK,2,26,Lepidium_densiflorum,LEDE,,,
KW,7/2/19,FK,2,26,Lygodesmia_juncea,LYJU,,,
KW,7/2/19,FK,2,26,ASER_Like_Woody,P49,,,
KW,7/2/19,FK,2,26,oenothera?_basal_rossette,P41,,,
KW,7/2/19,FK,2,26,opuntia_pads,,,,
KW,7/2/19,FK,2,26,oenothera_suffruticosa,,,,
KW,7/2/19,FK,2,26,silver_stuff_unk3,,,,
KW,7/2/19,FK,2,26,Euphorbia_nutans,,,,
KW,7/2/19,FK,2,26,Coryphanthus_vivipara,,,,
KW,7/2/19,FK,2,21,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,26,Liatrus_punctata,,,,
KW,7/2/19,FK,2,26,Oenothera_waxy_leaves,,,,
KW,7/2/19,FK,2,26,Astragalus_purshii,ASPU,,,
KW,7/2/19,FK,2,26,Rock,,,,
KW,7/2/19,FK,2,26,Moss,,,,
KW,7/2/19,FK,2,26,Lichen,,,,
KW,7/2/19,FK,2,26,Mushroom,,,,
KW,7/2/19,FK,2,26,overlap,,,,
SEK,7/1/19,FK,2,27,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,22,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,24,Koeleria_macrantha,KOMA,,,
SEK,7/1/19,FK,2,27,Koeleria_macrantha,KOMA,,,
SEK,7/1/19,FK,2,27,Carex_durescula,CADU,,,
SEK,7/1/19,FK,2,27,Artemisia_dracunculus,ARDR,,,
SEK,7/1/19,FK,2,27,Linum_rigidum,LIRI,,,
SEK,7/1/19,FK,2,27,Opuntia_polycantha,OPPO,,,
SEK,7/1/19,FK,2,27,Plantago_patagonica,PLPA,,,
SEK,7/1/19,FK,2,27,Taraxacum_officinale,TAOF,,,
SEK,7/1/19,FK,2,27,Oenothera_suffruticosa,OESU,,,
SEK,7/1/19,FK,2,27,Liatris_punctata,LIPU,,,
SEK,7/1/19,FK,2,27,Vicia_americana,VIAM,,,
SEK,7/1/19,FK,2,27,Asclepias_stenophylla,ASST,,,
SEK,7/1/19,FK,2,27,Coryphanthus_vivipara,COVI,,,
SEK,7/1/19,FK,2,27,Alyssum_desertorum,ALDE,,,
SEK,7/1/19,FK,2,27,Basal_rosette,P41,,,
SEK,7/1/19,FK,2,27,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/1/19,FK,2,27,Lithospermum_incisum,LIIN,,,
SEK,7/1/19,FK,2,27,Lepidium_densiflorum,LEDE,,,
SEK,7/1/19,FK,2,27,ASER_Like_Woody,P49,,,
SEK,7/1/19,FK,2,27,Rock,,,,
SEK,7/1/19,FK,2,27,Moss,,,,
SEK,7/1/19,FK,2,27,Lichen,,,,
SEK,7/1/19,FK,2,27,Mushroom,,,,
SEK,7/1/19,FK,2,27,Overlap,,,,
KJK,7/1/19,FK,2,28,Bouteloua_dactyloides,BODA,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Koeleria_macrantha,KOMA,,,2.5% of spp comp plot clipped
KW,7/2/19,FK,2,29,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,30,Koeleria_macrantha,KOMA,,,
KW_KJK,7/2/19,FK,2,33,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,28,Astragalus_gracilis,ASGR,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Carex_durescula,CADU,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,dead_mustard_unk,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Artemisia_dracunculus,ARDR,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Artemisia_frigida,ARFR,,,2.5% of spp comp plot clipped
KJK,7/2/19,FK,2,34,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,28,Opuntia_polycantha,OPPO,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Plantago_patagonica,PLPA,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Taraxacum_officinale,TAOF,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Lithospermum_incisum,LIIN,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Lepidium_densiflorum,LEDE,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,oenothera?_basal_rossette,P41,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,opuntia_pads,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,oenothera_suffruticosa,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,silver_stuff_unk3,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Euphorbia_nutans,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Coryphanthus_vivipara,,,,2.5% of spp comp plot clipped
KW_KJK,7/2/19,FK,2,35,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,28,Liatrus_punctata,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Oenothera_waxy_leaves,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Astragalus_purshii,ASPU,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Rock,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Lichen,,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,2,28,Mushroom,,,,2.5% of spp comp plot clipped
KW,7/2/19,FK,2,29,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,2,36,Koeleria_macrantha,KOMA,,,
KW,7/1/19,FK,3,37,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,3,40,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,3,42,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,29,Astragalus_gracilis,ASGR,,,
KW,7/2/19,FK,2,29,Carex_durescula,CADU,,,
KW,7/2/19,FK,2,29,dead_mustard_unk,,,,
KW,7/2/19,FK,2,29,Artemisia_dracunculus,ARDR,,,
KW,7/2/19,FK,2,29,Artemisia_frigida,ARFR,,,
KW,7/2/19,FK,2,29,Linum_rigidum,LIRI,,,
KW,7/2/19,FK,2,29,Opuntia_polycantha,OPPO,,,
KW,7/2/19,FK,2,29,Plantago_patagonica,PLPA,,,
KW,7/2/19,FK,2,29,conyza_canadensis,COCA,,,
KW,7/2/19,FK,2,29,Skinny_leaf_fuzzy_bottom,,,,
KW,7/2/19,FK,2,29,Lithospermum_incisum,LIIN,,,
KW,7/2/19,FK,2,29,Lepidium_densiflorum,LEDE,,,
KW,7/2/19,FK,2,29,Lygodesmia_juncea,LYJU,,,
KW,7/2/19,FK,2,29,ASER_Like_Woody,P49,,,
KW,7/2/19,FK,2,29,oenothera?_basal_rossette,P41,,,
KW,7/2/19,FK,2,29,opuntia_pads,,,,
KW,7/2/19,FK,2,29,oenothera_suffruticosa,,,,
KW,7/2/19,FK,2,29,silver_stuff_unk3,,,,
KW,7/2/19,FK,2,29,Euphorbia_nutans,,,,
KW,7/2/19,FK,2,29,Coryphanthus_vivipara,,,,
KJK,7/1/19,FK,3,43,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,29,Liatrus_punctata,,,,
KW,7/2/19,FK,2,29,Oenothera_waxy_leaves,,,,
KW,7/2/19,FK,2,29,Rock,,,,
KW,7/2/19,FK,2,29,Dung,,,,
KW,7/2/19,FK,2,29,Moss,,,,
KW,7/2/19,FK,2,29,Mushroom,,,,
KW,7/2/19,FK,2,29,overlap,,,,
KJK,7/1/19,FK,2,30,Bouteloua_dactyloides,BODA,,,
SEK,7/1/19,FK,3,44,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,3,45,Koeleria_macrantha,KOMA,,,
KW,7/1/19,FK,3,46,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,30,Vulpia_octoflora,VUOC,,,
KJK,7/1/19,FK,2,30,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,2,30,Carex_durescula,CADU,,,
KJK,7/1/19,FK,2,30,dead_mustard_unk,,,,
KJK,7/1/19,FK,2,30,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,2,30,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,2,30,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,2,30,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,2,30,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,2,30,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,2,30,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,2,30,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,2,30,opuntia_pads,,,,
KJK,7/1/19,FK,2,30,oenothera_suffruticosa,,,,
KJK,7/1/19,FK,2,30,silver_stuff_unk3,,,,
KJK,7/1/19,FK,2,30,Euphorbia_nutans,,,,
KJK,7/1/19,FK,2,30,Coryphanthus_vivipara,,,,
SEK,7/1/19,FK,3,47,Koeleria_macrantha,KOMA,,,
KJK,7/1/19,FK,2,30,Liatrus_punctata,,,,
KJK,7/1/19,FK,2,30,Oenothera_waxy_leaves,,,,
KJK,7/1/19,FK,2,30,Astragalus_purshii,ASPU,,,
KJK,7/1/19,FK,2,30,Rock,,,,
KJK,7/1/19,FK,2,30,Moss,,,,
KJK,7/1/19,FK,2,30,Lichen,,,,
KJK,7/1/19,FK,2,30,Mushroom,,,,
SEK,7/1/19,FK,3,48,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,31,Bouteloua_dactyloides,BODA,,,
KJK,7/1/19,FK,3,50,Koeleria_macrantha,KOMA,,,
KRW_KJK_SEK,7/1/19,FK,3,52,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,31,Vulpia_octoflora,VUOC,,,
SEK,7/2/19,FK,2,31,Carex_durescula,CADU,,,
SEK,7/2/19,FK,2,31,Artemisia_dracunculus,ARDR,,,
SEK,7/2/19,FK,2,31,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,1,1,Logfia_arvensis,LOAR,,,
SEK,7/2/19,FK,2,31,Opuntia_polycantha,OPPO,,,
SEK,7/2/19,FK,2,31,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,2,31,Taraxacum_officinale,TAOF,,,
SEK,7/2/19,FK,2,31,Vicia_americana,VIAM,,,
SEK,7/2/19,FK,2,31,Asclepias_stenophylla,ASST,,,
SEK,7/2/19,FK,2,31,Alyssum_desertorum,ALDE,,,
KW_KJK,7/2/19,FK,1,2,Logfia_arvensis,LOAR,,,2.5% of spp comp plot clipped
SEK,7/2/19,FK,2,31,Basal_rosette,P41,,,
SEK,7/2/19,FK,2,31,Lithospermum_incisum,LIIN,,,
SEK,7/2/19,FK,2,31,Lepidium_densiflorum,LEDE,,,
SEK,7/2/19,FK,2,31,Lygodesmia_juncea,LYJU,,,
SEK,7/2/19,FK,2,31,ASER_Like_Woody,P49,,,
SEK,7/2/19,FK,2,31,Rock,,,,
SEK,7/2/19,FK,2,31,Dung,,,,
SEK,7/2/19,FK,2,31,Lichen,,,,
SEK,7/2/19,FK,2,31,Mushroom,,,,
SEK,7/2/19,FK,2,31,Overlap,,,,
KJK,7/2/19,FK,2,32,Bouteloua_dactyloides,BODA,,,
KJK,7/3/19,FK,1,6,Logfia_arvensis,LOAR,,,
KJK,7/2/19,FK,2,32,Vulpia_octoflora,VUOC,,,
KJK,7/2/19,FK,2,32,Astragalus_gracilis,ASGR,,,
KJK,7/2/19,FK,2,32,Carex_durescula,CADU,,,
KJK,7/2/19,FK,2,32,dead_mustard_unk,,,,
KJK,7/2/19,FK,2,32,Artemisia_dracunculus,ARDR,,,
KJK,7/2/19,FK,2,32,Linum_rigidum,LIRI,,,
KJK,7/2/19,FK,2,32,Opuntia_polycantha,OPPO,,,
KJK,7/2/19,FK,2,32,Plantago_patagonica,PLPA,,,
KJK,7/2/19,FK,2,32,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/2/19,FK,2,32,Lithospermum_incisum,LIIN,,,
KJK,7/2/19,FK,2,32,Lepidium_densiflorum,LEDE,,,
KJK,7/2/19,FK,2,32,Lygodesmia_juncea,LYJU,,,
KJK,7/2/19,FK,2,32,ASER_Like_Woody,P49,,,
KJK,7/2/19,FK,2,32,oenothera?_basal_rossette,P41,,,
KJK,7/2/19,FK,2,32,opuntia_pads,,,,
KJK,7/2/19,FK,2,32,oenothera_suffruticosa,,,,
KJK,7/2/19,FK,2,32,silver_stuff_unk3,,,,
KJK,7/2/19,FK,2,32,Euphorbia_nutans,,,,
KJK,7/2/19,FK,2,32,Coryphanthus_vivipara,,,,
KW,7/3/19,FK,1,8,Logfia_arvensis,LOAR,,,
KJK,7/2/19,FK,2,32,Liatrus_punctata,,,,
KJK,7/2/19,FK,2,32,Oenothera_waxy_leaves,,,,
KJK,7/2/19,FK,2,32,Rock,,,,
KJK,7/2/19,FK,2,32,Moss,,,,
KJK,7/2/19,FK,2,32,Lichen,,,,
KJK,7/2/19,FK,2,32,Mushroom,,,,
KW_KJK,7/2/19,FK,2,33,Bouteloua_dactyloides,BODA,,,
KJK_SC,7/3/19,FK,1,10,Logfia_arvensis,LOAR,,,2.5% of plot was clipped
SEK_KJB,7/3/19,FK,1,11,Logfia_arvensis,LOAR,,,
SEK,7/3/19,FK,1,12,Logfia_arvensis,LOAR,,,
KW_KJK,7/2/19,FK,2,33,Astragalus_gracilis,ASGR,,,
KW_KJK,7/2/19,FK,2,33,Artemisia_dracunculus,ARDR,,,
KW_KJK,7/2/19,FK,2,33,Linum_rigidum,LIRI,,,
SEK,7/3/19,FK,1,13,Logfia_arvensis,LOAR,,,
KW_KJK,7/2/19,FK,2,33,Opuntia_polycantha,OPPO,,,
KW_KJK,7/2/19,FK,2,33,Plantago_patagonica,PLPA,,,
KW_KJK,7/2/19,FK,2,33,Taraxacum_officinale,TAOF,,,
KW_KJK,7/2/19,FK,2,33,Skinny_leaf_fuzzy_bottom,,,,
KW_KJK,7/2/19,FK,2,33,Lithospermum_incisum,LIIN,,,
KW_KJK,7/2/19,FK,2,33,Lepidium_densiflorum,LEDE,,,
KW_KJK,7/2/19,FK,2,33,Lygodesmia_juncea,LYJU,,,
KW_KJK,7/2/19,FK,2,33,ASER_Like_Woody,P49,,,
KW_KJK,7/2/19,FK,2,33,opuntia_pads,,,,
KW_KJK,7/2/19,FK,2,33,oenothera_suffruticosa,,,,
KW_KJK,7/2/19,FK,2,33,silver_stuff_unk3,,,,
KW_KJK,7/2/19,FK,2,33,Euphorbia_nutans,,,,
KW_KJK,7/2/19,FK,2,33,Coryphanthus_vivipara,,,,
KW_KJK,7/2/19,FK,2,33,Estimated_Total,,,,
KW_KJK,7/2/19,FK,2,33,Dung,,,,
KW_KJK,7/2/19,FK,2,33,Lichen,,,,
KW_KJK,7/2/19,FK,2,33,Mushroom,,,,
KW_KJK,7/2/19,FK,2,33,overlap,,,,
KJK,7/2/19,FK,2,34,Bouteloua_dactyloides,BODA,,,
KJK,7/3/19,FK,1,14,Logfia_arvensis,LOAR,,,2.5% of plot is clipped
KW,7/3/19,FK,1,17,Logfia_arvensis,LOAR,,,
KJK,7/2/19,FK,2,34,Vulpia_octoflora,VUOC,,,
KJK,7/2/19,FK,2,34,Astragalus_gracilis,ASGR,,,
KJK,7/2/19,FK,2,34,Carex_filifolia,CAFI,,,
KJK,7/2/19,FK,2,34,dead_mustard_unk,,,,
KJK,7/2/19,FK,2,34,Artemisia_dracunculus,ARDR,,,
KJK,7/2/19,FK,2,34,Linum_rigidum,LIRI,,,
KJK,7/2/19,FK,2,34,Opuntia_polycantha,OPPO,,,
KJK,7/2/19,FK,2,34,Plantago_patagonica,PLPA,,,
KW,7/3/19,FK,1,18,Logfia_arvensis,LOAR,,,
KJK,7/2/19,FK,2,34,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/2/19,FK,2,34,Lithospermum_incisum,LIIN,,,
KJK,7/2/19,FK,2,34,Lepidium_densiflorum,LEDE,,,
KJK,7/2/19,FK,2,34,Lygodesmia_juncea,LYJU,,,
KJK,7/2/19,FK,2,34,ASER_Like_Woody,P49,,,
KJK,7/2/19,FK,2,34,oenothera?_basal_rossette,P41,,,
KJK,7/2/19,FK,2,34,opuntia_pads,,,,
KJK,7/2/19,FK,2,34,oenothera_suffruticosa,,,,
KJK,7/2/19,FK,2,34,silver_stuff_unk3,,,,
KJK,7/2/19,FK,2,34,Euphorbia_nutans,,,,
KJK,7/2/19,FK,2,34,Coryphanthus_vivipara,,,,
KW,7/2/19,FK,2,21,Logfia_arvensis,LOAR,,,
KJK,7/2/19,FK,2,34,Liatrus_punctata,,,,
KJK,7/2/19,FK,2,34,Oenothera_waxy_leaves,,,,
KJK,7/2/19,FK,2,34,Astragalus_purshii,ASPU,,,
KJK,7/2/19,FK,2,34,Rock,,,,
KJK,7/2/19,FK,2,34,Dung,,,,
KJK,7/2/19,FK,2,34,Lichen,,,,
KJK,7/2/19,FK,2,34,Mushroom,,,,
KW_KJK,7/2/19,FK,2,35,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,22,Logfia_arvensis,LOAR,,,
KJK,7/1/19,FK,2,28,Logfia_arvensis,LOAR,,,2.5% of spp comp plot clipped
KW_KJK,7/2/19,FK,2,35,Astragalus_gracilis,ASGR,,,
KW_KJK,7/2/19,FK,2,35,Carex_filifolia,CAFI,,,
KW_KJK,7/2/19,FK,2,35,Artemisia_dracunculus,ARDR,,,
KW_KJK,7/2/19,FK,2,35,Artemisia_frigida,ARFR,,,
SEK,7/2/19,FK,2,31,Logfia_arvensis,LOAR,,,
KW_KJK,7/2/19,FK,2,35,Opuntia_polycantha,OPPO,,,
KW_KJK,7/2/19,FK,2,35,Plantago_patagonica,PLPA,,,
KW_KJK,7/2/19,FK,2,33,Logfia_arvensis,LOAR,,,
KW_KJK,7/2/19,FK,2,35,Taraxacum_officinale,TAOF,,,
KW_KJK,7/2/19,FK,2,35,Skinny_leaf_fuzzy_bottom,,,,
KW_KJK,7/2/19,FK,2,35,Lithospermum_incisum,LIIN,,,
KW_KJK,7/2/19,FK,2,35,Lepidium_densiflorum,LEDE,,,
KW_KJK,7/2/19,FK,2,35,Lygodesmia_juncea,LYJU,,,
KW_KJK,7/2/19,FK,2,35,ASER_Like_Woody,P49,,,
KW_KJK,7/2/19,FK,2,35,oenothera?_basal_rossette,P41,,,
KW_KJK,7/2/19,FK,2,35,opuntia_pads,,,,
KW_KJK,7/2/19,FK,2,35,oenothera_suffruticosa,,,,
KW_KJK,7/2/19,FK,2,35,silver_stuff_unk3,,,,
KW_KJK,7/2/19,FK,2,35,Euphorbia_nutans,,,,
KW_KJK,7/2/19,FK,2,35,Coryphanthus_vivipara,,,,
KW_KJK,7/2/19,FK,2,35,Logfia_arvensis,LOAR,,,
KW_KJK,7/2/19,FK,2,35,Liatrus_punctata,,,,
KW_KJK,7/2/19,FK,2,35,Oenothera_waxy_leaves,,,,
KW_KJK,7/2/19,FK,2,35,Rock,,,,
KW_KJK,7/2/19,FK,2,35,Dung,,,,
KW_KJK,7/2/19,FK,2,35,Moss,,,,
KW_KJK,7/2/19,FK,2,35,Lichen,,,,
KW_KJK,7/2/19,FK,2,35,Mushroom,,,,
KW_KJK,7/2/19,FK,2,35,overlap,,,,
SEK,7/2/19,FK,2,36,Bouteloua_dactyloides,BODA,,,
KW,7/1/19,FK,3,37,Logfia_arvensis,LOAR,,,
KJK,7/1/19,FK,3,40,Logfia_arvensis,LOAR,,,
SEK,7/1/19,FK,3,44,Logfia_arvensis,LOAR,,,
KJK,7/1/19,FK,3,45,Logfia_arvensis,LOAR,,,
KW,7/1/19,FK,3,46,Logfia_arvensis,LOAR,,,
SEK,7/2/19,FK,2,36,Artemisia_dracunculus,ARDR,,,
SEK,7/2/19,FK,2,36,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,36,Opuntia_polycantha,OPPO,,,
SEK,7/2/19,FK,2,36,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,2,36,Taraxacum_officinale,TAOF,,,
SEK,7/2/19,FK,2,36,Asclepias_stenophylla,ASST,,,
SEK,7/2/19,FK,2,36,Alyssum_desertorum,ALDE,,,
SEK,7/2/19,FK,2,36,Basal_rosette,P41,,,
SEK,7/2/19,FK,2,36,Lithospermum_incisum,LIIN,,,
SEK,7/2/19,FK,2,36,Lepidium_densiflorum,LEDE,,,
SEK,7/2/19,FK,2,36,ASER_Like_Woody,P49,,,
SEK,7/2/19,FK,2,36,Rock,,,,
SEK,7/2/19,FK,2,36,Moss,,,,
SEK,7/2/19,FK,2,36,Mushroom,,,,
KW,7/1/19,FK,3,37,Bouteloua_dactyloides,BODA,,,
SEK,7/1/19,FK,3,47,Logfia_arvensis,LOAR,,,
SEK,7/2/19,FK,1,3,Pascopyrum_smithii,PASM,,,
KW,7/1/19,FK,3,37,Astragalus_gracilis,ASGR,,,
KW,7/1/19,FK,3,37,Carex_durescula,CADU,,,
KW,7/1/19,FK,3,37,dead_mustard_unk,,,,
KW,7/1/19,FK,3,37,Artemisia_dracunculus,ARDR,,,
KW,7/1/19,FK,3,37,Artemisia_frigida,ARFR,,,
KW,7/1/19,FK,3,37,Linum_rigidum,LIRI,,,
SEK,7/3/19,FK,1,13,Pascopyrum_smithii,PASM,,,
KW,7/1/19,FK,3,37,Opuntia_polycantha,OPPO,,,
KW,7/1/19,FK,3,37,Plantago_patagonica,PLPA,,,
KW,7/1/19,FK,3,37,Taraxacum_officinale,TAOF,,,
KW,7/1/19,FK,3,37,conyza_canadensis,COCA,,,
KW,7/1/19,FK,3,37,Liatris_punctata,LIPU,,,
KW,7/1/19,FK,3,37,Skinny_leaf_fuzzy_bottom,,,,
KW,7/1/19,FK,3,37,Lithospermum_incisum,LIIN,,,
KW,7/1/19,FK,3,37,Lepidium_densiflorum,LEDE,,,
KW,7/1/19,FK,3,37,Lygodesmia_juncea,LYJU,,,
KW,7/1/19,FK,3,37,ASER_Like_Woody,P49,,,
KW,7/1/19,FK,3,37,oenothera?_basal_rossette,P41,,,
KW,7/1/19,FK,3,37,opuntia_pads,,,,
KW,7/1/19,FK,3,37,oenothera_suffruticosa,OESU,,,
KW,7/1/19,FK,3,37,silver_stuff_unk3,,,,
KW,7/1/19,FK,3,37,Euphorbia_nutans,,,,
KW,7/1/19,FK,3,37,Coryphanthus_vivipara,,,,
KJK,7/3/19,FK,1,14,Pascopyrum_smithii,PASM,,,2.5% of plot is clipped
KW,7/1/19,FK,3,37,Liatrus_punctata,,,,
KW,7/1/19,FK,3,37,Oenothera_waxy_leaves,,,,
KW,7/1/19,FK,3,37,Astragalus_purshii,ASPU,,,
KW,7/1/19,FK,3,37,Rock,,,,
KW,7/1/19,FK,3,37,Mushroom,,,,
KW,7/1/19,FK,3,37,overlap,,,,
KJK,7/1/19,FK,3,38,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,2,25,Pascopyrum_smithii,PASM,,,
KJK,7/1/19,FK,2,28,Pascopyrum_smithii,PASM,,,2.5% of spp comp plot clipped
KJK,7/1/19,FK,3,38,Astragalus_gracilis,ASGR,,,
KJK,7/1/19,FK,3,38,Carex_durescula,CADU,,,
KJK,7/1/19,FK,3,38,dead_mustard_unk,,,,
KJK,7/1/19,FK,3,38,Artemisia_dracunculus,ARDR,,,
KJK,7/1/19,FK,3,38,Artemisia_frigida,ARFR,,,
KJK,7/1/19,FK,3,38,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,38,Opuntia_polycantha,OPPO,,,
KJK,7/1/19,FK,3,38,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,2,31,Pascopyrum_smithii,PASM,,,
KJK,7/1/19,FK,3,38,conyza_canadensis,COCA,,,
KJK,7/1/19,FK,3,38,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/1/19,FK,3,38,Lithospermum_incisum,LIIN,,,
KJK,7/1/19,FK,3,38,Lepidium_densiflorum,LEDE,,,
KJK,7/1/19,FK,3,38,Lygodesmia_juncea,LYJU,,,
KJK,7/1/19,FK,3,38,ASER_Like_Woody,P49,,,
KJK,7/1/19,FK,3,38,oenothera?_basal_rossette,P41,,,
KJK,7/1/19,FK,3,38,opuntia_pads,,,,
