"","year","site","plot","Genus_Species","aerial_cover","Common.Name","Native_Introduced","Functional_Group","Annual_Perennial"
"327",2018,"FK","23","Artemisia.frigida",7,"prairie sagewort | fringed sagewort","N","Woody","P"
"328",2018,"FK","19","Artemisia.frigida",0.5,"prairie sagewort | fringed sagewort","N","Woody","P"
"329",2018,"FK","31","Artemisia.frigida",0.5,"prairie sagewort | fringed sagewort","N","Woody","P"
"330",2018,"FK","22","Artemisia.frigida",0.5,"prairie sagewort | fringed sagewort","N","Woody","P"
"331",2018,"FK","28","Artemisia.frigida",0.5,"prairie sagewort | fringed sagewort","N","Woody","P"
"332",2018,"FK","18","Artemisia.frigida",10,"prairie sagewort | fringed sagewort","N","Woody","P"
"333",2018,"FK","30","Artemisia.tridentata",4,"big sagebrush","N","Woody","P"
"334",2018,"FK","18","Artemisia.tridentata",0.5,"big sagebrush","N","Woody","P"
"335",2018,"FK","47","Coryphantha.vivipara",0.5,"purple pincushion cacti","N","Cactus","P"
"336",2018,"FK","36","Coryphantha.vivipara",0.5,"purple pincushion cacti","N","Cactus","P"
"337",2018,"FK","24","Coryphantha.vivipara",0.5,"purple pincushion cacti","N","Cactus","P"
"338",2018,"FK","19","Coryphantha.vivipara",0.5,"purple pincushion cacti","N","Cactus","P"
"339",2018,"FK","31","Coryphantha.vivipara",0.5,"purple pincushion cacti","N","Cactus","P"
"340",2018,"FK","49","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"341",2018,"FK","5","Opuntia.polyacantha",3,"plains pricklypear","N","Cactus","P"
"342",2018,"FK","24","Opuntia.polyacantha",1,"plains pricklypear","N","Cactus","P"
"343",2018,"FK","39","Alyssum.desertorum",0.5,"desert madwort","I","Forb","A"
"344",2018,"FK","16","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"345",2018,"FK","54","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"346",2018,"FK","52","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"347",2018,"FK","50","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"348",2018,"FK","49","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"349",2018,"FK","34","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"350",2018,"FK","32","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"351",2018,"FK","21","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"352",2018,"FK","51","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"353",2018,"FK","53","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"354",2018,"FK","47","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"355",2018,"FK","45","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"356",2018,"FK","41","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"357",2018,"FK","42","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"358",2018,"FK","39","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"359",2018,"FK","40","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"360",2018,"FK","27","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"361",2018,"FK","4","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"362",2018,"FK","5","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"363",2018,"FK","15","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"364",2018,"FK","30","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"365",2018,"FK","43","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"366",2018,"FK","44","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"367",2018,"FK","46","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"368",2018,"FK","48","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"369",2018,"FK","37","Hedeoma.hispida",1,"rough false pennyroyal","N","Forb","A"
"370",2018,"FK","38","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"371",2018,"FK","36","Hedeoma.hispida",1,"rough false pennyroyal","N","Forb","A"
"372",2018,"FK","35","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"373",2018,"FK","29","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"374",2018,"FK","3","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"375",2018,"FK","14","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"376",2018,"FK","33","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"377",2018,"FK","23","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"378",2018,"FK","24","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"379",2018,"FK","19","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"380",2018,"FK","31","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"381",2018,"FK","22","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"382",2018,"FK","20","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"383",2018,"FK","28","Hedeoma.hispida",0.5,"rough false pennyroyal","N","Forb","A"
"384",2018,"FK","16","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"385",2018,"FK","49","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"386",2018,"FK","5","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"387",2018,"FK","2","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"388",2018,"FK","44","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"389",2018,"FK","36","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"390",2018,"FK","1","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"391",2018,"FK","14","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"392",2018,"FK","24","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"393",2018,"FK","19","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"394",2018,"FK","22","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"395",2018,"FK","20","Lepidium.densiflorum",0.5,"common pepperweed","N","Forb","A/B"
"396",2018,"FK","16","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"397",2018,"FK","25","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"398",2018,"FK","5","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"399",2018,"FK","30","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"400",2018,"FK","17","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"401",2018,"FK","18","Lithospermum.incisum",0.5,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"402",2018,"FK","16","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"403",2018,"FK","54","Logfia.arvensis",4,"field cottonrose","I","Forb","A"
"404",2018,"FK","52","Logfia.arvensis",12,"field cottonrose","I","Forb","A"
"405",2018,"FK","50","Logfia.arvensis",33,"field cottonrose","I","Forb","A"
"406",2018,"FK","49","Logfia.arvensis",4,"field cottonrose","I","Forb","A"
"407",2018,"FK","34","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"408",2018,"FK","32","Logfia.arvensis",3,"field cottonrose","I","Forb","A"
"409",2018,"FK","21","Logfia.arvensis",6,"field cottonrose","I","Forb","A"
"410",2018,"FK","25","Logfia.arvensis",30,"field cottonrose","I","Forb","A"
"411",2018,"FK","51","Logfia.arvensis",28,"field cottonrose","I","Forb","A"
"412",2018,"FK","53","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"413",2018,"FK","47","Logfia.arvensis",12,"field cottonrose","I","Forb","A"
"414",2018,"FK","45","Logfia.arvensis",12,"field cottonrose","I","Forb","A"
"415",2018,"FK","41","Logfia.arvensis",4,"field cottonrose","I","Forb","A"
"416",2018,"FK","42","Logfia.arvensis",20,"field cottonrose","I","Forb","A"
"417",2018,"FK","39","Logfia.arvensis",3,"field cottonrose","I","Forb","A"
"418",2018,"FK","40","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"419",2018,"FK","27","Logfia.arvensis",13,"field cottonrose","I","Forb","A"
"420",2018,"FK","4","Logfia.arvensis",4,"field cottonrose","I","Forb","A"
"421",2018,"FK","5","Logfia.arvensis",5,"field cottonrose","I","Forb","A"
"422",2018,"FK","15","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"423",2018,"FK","26","Logfia.arvensis",6,"field cottonrose","I","Forb","A"
"424",2018,"FK","30","Logfia.arvensis",27,"field cottonrose","I","Forb","A"
"425",2018,"FK","2","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"426",2018,"FK","6","Logfia.arvensis",40,"field cottonrose","I","Forb","A"
"427",2018,"FK","17","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"428",2018,"FK","43","Logfia.arvensis",35,"field cottonrose","I","Forb","A"
"429",2018,"FK","44","Logfia.arvensis",18,"field cottonrose","I","Forb","A"
"430",2018,"FK","46","Logfia.arvensis",10,"field cottonrose","I","Forb","A"
"431",2018,"FK","48","Logfia.arvensis",5,"field cottonrose","I","Forb","A"
"432",2018,"FK","37","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"433",2018,"FK","38","Logfia.arvensis",7,"field cottonrose","I","Forb","A"
"434",2018,"FK","36","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"435",2018,"FK","35","Logfia.arvensis",15,"field cottonrose","I","Forb","A"
"436",2018,"FK","29","Logfia.arvensis",20,"field cottonrose","I","Forb","A"
"437",2018,"FK","1","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"438",2018,"FK","3","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"439",2018,"FK","14","Logfia.arvensis",1,"field cottonrose","I","Forb","A"
"440",2018,"FK","33","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"441",2018,"FK","23","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"442",2018,"FK","24","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"443",2018,"FK","19","Logfia.arvensis",5,"field cottonrose","I","Forb","A"
"444",2018,"FK","31","Logfia.arvensis",3,"field cottonrose","I","Forb","A"
"445",2018,"FK","22","Logfia.arvensis",28,"field cottonrose","I","Forb","A"
"446",2018,"FK","20","Logfia.arvensis",25,"field cottonrose","I","Forb","A"
"447",2018,"FK","28","Logfia.arvensis",2,"field cottonrose","I","Forb","A"
"448",2018,"FK","18","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"449",2018,"FK","47","Oenothera.suffrutescens",0.5,"scarlet beeblossom","N","Forb","P"
"450",2018,"FK","48","Oenothera.suffrutescens",0.5,"scarlet beeblossom","N","Forb","P"
"451",2018,"FK","23","Oenothera.suffrutescens",0.5,"scarlet beeblossom","N","Forb","P"
"452",2018,"FK","16","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"453",2018,"FK","54","Plantago.patagonica",1,"woolly plaintain","N","Forb","A"
"454",2018,"FK","52","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"455",2018,"FK","50","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"456",2018,"FK","49","Plantago.patagonica",3,"woolly plaintain","N","Forb","A"
"457",2018,"FK","32","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"458",2018,"FK","21","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"459",2018,"FK","51","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"460",2018,"FK","53","Plantago.patagonica",1,"woolly plaintain","N","Forb","A"
"461",2018,"FK","47","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"462",2018,"FK","45","Plantago.patagonica",1,"woolly plaintain","N","Forb","A"
"463",2018,"FK","41","Plantago.patagonica",3,"woolly plaintain","N","Forb","A"
"464",2018,"FK","42","Plantago.patagonica",3,"woolly plaintain","N","Forb","A"
"465",2018,"FK","39","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"466",2018,"FK","40","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"467",2018,"FK","27","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"468",2018,"FK","15","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"469",2018,"FK","30","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"470",2018,"FK","6","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"471",2018,"FK","13","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"472",2018,"FK","43","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"473",2018,"FK","44","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"474",2018,"FK","46","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"475",2018,"FK","48","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"476",2018,"FK","37","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"477",2018,"FK","38","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"478",2018,"FK","36","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"479",2018,"FK","35","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"480",2018,"FK","29","Plantago.patagonica",1,"woolly plaintain","N","Forb","A"
"481",2018,"FK","3","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"482",2018,"FK","14","Plantago.patagonica",2,"woolly plaintain","N","Forb","A"
"483",2018,"FK","33","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"484",2018,"FK","23","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"485",2018,"FK","24","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"486",2018,"FK","31","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"487",2018,"FK","22","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"488",2018,"FK","20","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"489",2018,"FK","28","Plantago.patagonica",3,"woolly plaintain","N","Forb","A"
"490",2018,"FK","18","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"491",2018,"FK","33","Psoralidium.tenuiflorum",3,"slimflower scurfpea","N","Forb","P"
"492",2018,"FK","16","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"493",2018,"FK","54","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"494",2018,"FK","50","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"495",2018,"FK","49","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"496",2018,"FK","32","Sphaeralcea.coccinea",7,"scarlet globemallow","N","Forb","P"
"497",2018,"FK","21","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"498",2018,"FK","47","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"499",2018,"FK","45","Sphaeralcea.coccinea",4,"scarlet globemallow","N","Forb","P"
"500",2018,"FK","41","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"501",2018,"FK","42","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"502",2018,"FK","39","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"503",2018,"FK","40","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"504",2018,"FK","4","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"505",2018,"FK","5","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"506",2018,"FK","15","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"507",2018,"FK","26","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"508",2018,"FK","30","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"509",2018,"FK","2","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"510",2018,"FK","6","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"511",2018,"FK","13","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"512",2018,"FK","17","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"513",2018,"FK","43","Sphaeralcea.coccinea",4,"scarlet globemallow","N","Forb","P"
"514",2018,"FK","44","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"515",2018,"FK","46","Sphaeralcea.coccinea",3,"scarlet globemallow","N","Forb","P"
"516",2018,"FK","48","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"517",2018,"FK","37","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"518",2018,"FK","38","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"519",2018,"FK","36","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"520",2018,"FK","29","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"521",2018,"FK","3","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"522",2018,"FK","14","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"523",2018,"FK","23","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"524",2018,"FK","24","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"525",2018,"FK","19","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"526",2018,"FK","31","Sphaeralcea.coccinea",4,"scarlet globemallow","N","Forb","P"
"527",2018,"FK","22","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"528",2018,"FK","28","Sphaeralcea.coccinea",4,"scarlet globemallow","N","Forb","P"
"529",2018,"FK","18","Sphaeralcea.coccinea",8,"scarlet globemallow","N","Forb","P"
"530",2018,"FK","16","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"531",2018,"FK","54","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"532",2018,"FK","52","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"533",2018,"FK","50","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"534",2018,"FK","49","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"535",2018,"FK","34","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"536",2018,"FK","32","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"537",2018,"FK","21","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"538",2018,"FK","25","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"539",2018,"FK","51","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"540",2018,"FK","53","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"541",2018,"FK","47","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"542",2018,"FK","45","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"543",2018,"FK","41","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"544",2018,"FK","42","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"545",2018,"FK","39","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"546",2018,"FK","40","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"547",2018,"FK","27","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"548",2018,"FK","4","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"549",2018,"FK","5","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"550",2018,"FK","15","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"551",2018,"FK","30","Taraxacum.officinale",2,"common dandelion","N","Forb","P"
"552",2018,"FK","2","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"553",2018,"FK","6","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"554",2018,"FK","17","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"555",2018,"FK","43","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"556",2018,"FK","44","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"557",2018,"FK","46","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"558",2018,"FK","48","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"559",2018,"FK","37","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"560",2018,"FK","38","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"561",2018,"FK","36","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"562",2018,"FK","29","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"563",2018,"FK","14","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"564",2018,"FK","23","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
"565",2018,"FK","24","Taraxacum.officinale",0.5,"common dandelion","N","Forb","P"
